,Price,Close,High,Low,Open,Volume,MACD,MACD_Signal,BB_High,BB_Low,BB_Width,ADX,Stoch_K,Stoch_D,Lag_1,Lag_3,Lag_5
35,2023-08-11,2286.0478515625,2304.270959197132,2253.5352233035,2284.6039966024287,414625,12.408180451105636,-1.326443333328986,2325.665627866753,2112.939157289497,212.7264705772559,17.98958835606601,93.40261393425607,93.9809613305843,0.0006318834068785861,0.00779205906974445,0.012749063707679698
36,2023-08-14,2282.463134765625,2286.8445380500834,2254.63045395229,2285.3508446875426,253654,13.944158697053354,1.7276770727474822,2331.9876114089366,2112.2597518723132,219.72785953662333,16.747720893903747,89.44578812859304,92.04397777691865,-0.0015680847600915149,-0.0033047024579084816,0.00348047553690245
37,2023-08-16,2291.97314453125,2295.8568937464643,2250.598026444309,2270.414264224097,389707,15.747285922936499,4.531598842785286,2339.94539499113,2112.202798368245,227.74259662288478,15.86058647968345,93.04236785372116,91.96358997219009,0.004166555691862861,0.0032254586284143905,0.0104041930185097
38,2023-08-17,2285.998046875,2303.972205881112,2277.384512274936,2295.308832878761,258200,16.5038902222268,6.926057118673589,2345.803153049631,2112.1323205831814,233.6708324664496,15.276422228705526,88.71279807311653,90.40031801847691,-0.0026069666961442417,-2.1786371385834613e-05,-0.001761093615787801
39,2023-08-18,2268.223388671875,2287.840514427373,2259.4603382962828,2285.351025293067,306479,15.490671395242316,8.638979973987336,2348.9887445197105,2112.8223150506024,236.16642946910815,14.228597161474026,76.89628493924556,86.21715028869441,-0.007775447676966807,-0.00623876279833635,-0.00717010807845786
40,2023-08-21,2291.77392578125,2297.6492661788525,2265.4351785914514,2268.2234551264,257609,16.398982438150597,10.190980466819989,2355.531378816302,2115.477849699323,240.053529116979,13.480778845965114,91.4042349241334,85.67110597883182,0.010382812040027778,-8.692019384060057e-05,0.0025047919337455316
41,2023-08-22,2291.076904296875,2313.233358114372,2282.31385371476,2295.3090359249363,180191,16.868136299930484,11.52641163344209,2355.803743834758,2131.1339026496175,224.66984118514029,13.261530686398684,75.27776189336716,81.19276058558205,-0.0003041405945559683,0.0022217243049782454,0.003773892073019036
42,2023-08-23,2301.084716796875,2323.191332374084,2286.546002554777,2287.3426877253623,420237,17.84182153294978,12.789493613343629,2357.557271924205,2144.3461216304827,213.2111502937223,13.348494041991476,74.29075415281272,80.32425032343777,0.004368169606716599,0.014487694769888426,0.003975427149905952
43,2023-08-24,2300.337646484375,2324.1869021920925,2295.5079406373275,2308.2541727854627,345769,18.34175937966893,13.89994676660869,2352.795431585782,2165.9673857970306,186.8280457887513,13.458963021769437,68.61081159137186,72.72644254585059,-0.000324660064467297,0.003736721413394095,0.006272796089645594
44,2023-08-25,2300.536865234375,2309.947085360146,2284.902922391272,2291.3257556127246,270711,18.540317770919955,14.828020967470945,2347.068018287223,2186.799633079964,160.2683852072587,13.1277531527852,68.87301326990297,70.5915263380292,8.6604134095003e-05,0.0041290455679414695,0.014246161433605797
