,Price,Close,High,Low,Open,Volume,MACD,MACD_Signal,BB_High,BB_Low,BB_Width,ADX,Stoch_K,Stoch_D,Lag_1,Lag_3,Lag_5
35,2023-08-11,162.20651245117188,163.9984792421569,161.91163552021715,163.00041933547,5578802,-1.84194094336317,-0.8817451236621687,178.03598533056706,158.24326881982356,19.792716510743503,27.780753202035687,13.310130435679012,13.244959418585232,-0.0030670341655827382,0.010305137761719818,0.0031568627580504938
36,2023-08-14,161.7528533935547,162.8189597061333,159.3711327109298,162.41066750089658,5111068,-1.933896020759562,-1.0921753030816475,177.82341810702678,157.50363267422324,20.319785432803542,27.77256114841106,13.344120104232008,14.281961876812256,-0.0027967992823577648,0.0004900219839794051,-0.00034222082739543414
37,2023-08-16,162.36529541015625,163.99847804341647,160.66406638480962,161.84358794464407,3864088,-1.9350461225719187,-1.2607494669797017,177.6318278064215,156.92988636594177,20.701941440479743,27.24702354316398,18.31801055278753,14.990753697566182,0.0037862826142018857,-0.0020911426071478223,0.011294119257140522
38,2023-08-17,161.934326171875,163.45407969659652,160.75480460858293,162.86432583726912,4778606,-1.948274704281232,-1.3982545144400078,177.0575043996229,156.44452959695914,20.612974802663757,26.759024338291688,23.240729028608104,18.300953228542543,-0.002654318690410773,-0.0016780231273316737,0.0016124856695467482
39,2023-08-18,160.09698486328125,162.5694431713132,159.711370194418,161.93432045799318,4777304,-2.083004954405368,-1.53520460243308,176.17509356363266,155.93098248617204,20.244111077460616,26.61889354949107,6.581378936790469,16.0467061727287,-0.011346212702571856,-0.01023702825349615,-0.016032343405792182
40,2023-08-21,159.71136474609375,161.00430148834653,159.07624205444006,160.09697940180232,5180764,-2.1955866132309154,-1.6672810045926472,174.81965250611486,155.73076558470544,19.088886921409426,26.675902654145542,5.608757978496414,11.810288647964994,-0.0024086657067077244,-0.016345430575901876,-0.015382537158174947
41,2023-08-22,157.37501525878906,160.9135797506854,157.19355360796692,159.73405825338662,8015338,-2.445146144195661,-1.82285403251325,173.48844577298107,155.32203243746815,18.166413335512914,27.24770114626009,1.4273759126325343,4.539170942639804,-0.014628573808876832,-0.028155308518385103,-0.02706498242793942
42,2023-08-23,156.4223175048828,158.5318523687259,156.1728094763987,158.39574575303246,6414210,-2.6888037611412585,-1.996043978238852,172.29552623169604,154.82106922728832,17.474457004407725,28.036238485573072,2.350411239187187,3.128848376772043,-0.006053678548272878,-0.02295275805185537,-0.036602513426657435
43,2023-08-24,159.3484344482422,160.07429485451362,157.03476046028007,157.62452809740375,8741756,-2.6156395309458276,-2.119963088780247,170.40053277700426,155.27889837533948,15.121634401664778,27.954176859199283,31.097833469753876,11.625206873857863,0.018706518289936636,-0.002272413728531708,-0.015968768233167396
44,2023-08-25,158.89479064941406,160.66406606330665,158.32771430876662,159.37112923770303,5113762,-2.56469737977676,-2.2089099469795497,169.22757530265386,155.32601051277584,13.901564789878023,27.580420437664795,34.782724731442144,22.743656480127736,-0.002846866995580455,0.009657030934204336,-0.007509162117536605
45,2023-08-28,161.18576049804688,162.36528196017235,159.8247773905104,161.16308298410905,10985570,-2.3128026878898424,-2.2296884951616085,168.48407074677854,155.4329855276355,13.051085219143033,26.422107866262046,64.05778893945566,43.31278238021722,0.014418155807811361,0.030452451217617194,0.009231627031032419
46,2023-08-29,161.8662567138672,162.6828549086903,160.95893461604365,161.50333341259238,6253738,-2.0348079726094,-2.190712390651167,167.15490530101772,156.0119663420487,11.142938958969012,25.201239382120274,72.753481911294,57.19799852739727,0.004221813476064318,0.01580073424846118,0.028538465573411997
