,Price,Close,High,Low,Open,Volume,MACD,MACD_Signal,BB_High,BB_Low,BB_Width,ADX,Stoch_K,Stoch_D,Lag_1,Lag_3,Lag_5
35,2023-08-11,1888.0018310546875,1913.108588782115,1879.632990095182,1890.214342649454,266692,51.42755791937839,62.62626797262915,2003.6822712238088,1726.65345875666,277.0288124671488,74.49588187917801,48.107435917228074,56.054043997666874,-0.000967219875871117,-0.007233170796083321,-0.016412384450875006
36,2023-08-14,1888.338623046875,1912.2908637622184,1871.8893354286367,1890.1181906909628,343092,47.57737825531649,59.61649002916662,2002.6863481907242,1739.5678388209947,263.1185093697295,72.74268168987831,47.285770414210354,51.41219648592494,0.00017838541607728686,-0.002819247463660357,-0.016015031572650607
37,2023-08-16,1921.669921875,1926.1911160487407,1877.2282846276216,1877.2282846276216,422079,46.677570410727185,57.02870610547873,2003.362172336672,1754.076267604734,249.285904731938,71.34452685552797,62.57988241003824,52.65769624715889,0.017651123808686497,0.016848189950770198,0.010470500471205346
38,2023-08-17,1929.461669921875,1946.1513259455176,1924.026678758411,1928.6439259775655,795753,46.06221857713058,54.83540859980911,2000.8360315452921,1773.6239538062703,227.21207773902188,70.34871646556859,51.528222742367795,53.797958522205455,0.0040546755497283815,0.021959639119643715,0.0188967256827417
39,2023-08-18,1920.61181640625,1938.311558339504,1911.0405482368408,1926.7682636992686,496922,44.349208528740064,52.738168585595304,1995.1746291728807,1794.5225143818068,200.65211479107393,68.75416942366311,48.0096035777033,54.03923624336977,-0.004586695684907438,0.017090787089500736,0.016288295341176928
40,2023-08-21,1917.4373779296875,1931.5297221070932,1909.0203927062396,1909.453219262233,262910,42.248470993793944,50.64022906723504,1982.9372931747885,1822.1893913955241,160.74790177926434,67.16902588964663,44.8816115341208,48.139812618063964,-0.0016528266927474666,-0.002202534315145388,0.015590846571666983
41,2023-08-22,1865.92529296875,1935.8103390257145,1836.3456034423732,1927.5376688544477,1331093,36.01190380008552,47.714564013805145,1977.345627904041,1832.7013691662714,144.64425873776963,62.79861670229415,21.586508478451297,38.159241196758465,-0.02686506769600816,-0.03292958753396624,-0.011869338372140326
42,2023-08-23,1871.64892578125,1928.2111147039363,1866.165907969886,1879.1039700012327,1375135,31.171898459002477,44.40603090284461,1972.1404987075452,1842.3939495346422,129.7465491729031,58.74037959975255,25.763470786470062,30.74386359968072,0.0030674501460845605,-0.02549338195607731,-0.026029962546816443
43,2023-08-24,1898.920166015625,1915.8983350892256,1885.4048445226013,1885.4048445226015,747557,29.200119723756416,41.364848667026976,1959.869687938599,1863.3655415535884,96.5041463850107,54.97201657596393,45.66533142000615,31.0051035616425,0.014570702795125845,-0.009657270754811376,-0.01582902857432078
44,2023-08-25,1897.332763671875,1925.8061984660012,1890.214375617229,1899.8337871979784,698079,27.19588355078622,38.53105564377883,1958.3786517687045,1862.0188579969204,96.3597937717841,51.775164547318504,55.540967118316985,42.32325644159773,-0.0008359500163088729,0.016832115852374097,-0.012120644336102049
