,Price,Close,High,Low,Open,Volume,MACD,MACD_Signal,BB_High,BB_Low,BB_Width,ADX,Stoch_K,Stoch_D,Lag_1,Lag_3,Lag_5
35,2023-08-11,1813.3436279296875,1825.6969131056285,1794.4417773536973,1814.5839786516754,749144,18.515321989845006,21.5232138600788,1850.39533677804,1768.4088136125852,81.98652316545486,41.652473788342164,44.94600904715872,55.76674139951999,-0.0015024940069625625,-0.009162649043374271,0.0011503694405157194
36,2023-08-14,1797.66650390625,1820.7358120478957,1779.856039789135,1810.7639999370983,530231,15.661033142439237,20.350777716550887,1849.3304576461192,1771.3291492874746,78.00130835864456,39.44559720135828,24.061676340829425,40.12657265302657,-0.008645423725527568,-0.01836750936573006,-0.02363118101008488
37,2023-08-16,1802.7764892578125,1805.852437516079,1771.6701948770656,1797.9145575218174,399331,13.653927798385894,19.011407732917892,1844.5539615031164,1780.2581112507899,64.29585025232655,36.96955530177275,37.83949506253978,35.615726816842646,0.0028425658154382916,-0.00732117141969113,-0.014936687415122996
38,2023-08-17,1786.8511962890625,1798.3610429775615,1779.7567549661633,1795.9300771647356,497072,10.655415308547845,17.340209248043884,1841.6451363694111,1784.8189871657453,56.826149203665864,34.6703735378719,18.4670478888419,26.789406430737035,-0.008833758962158544,-0.014609713918851464,-0.02427330853936205
39,2023-08-18,1777.0281982421875,1786.8511677916076,1771.7693544692486,1781.0466913125415,441358,7.401123168228196,15.352392032080747,1844.2046737647784,1779.4316055320965,64.77306823268191,32.28305638004275,6.517785095131428,20.94144268217104,-0.005497378890461313,-0.011480608677536308,-0.02149918156994457
40,2023-08-21,1794.342529296875,1798.9067766968956,1776.085539696792,1777.0282062349963,267446,6.148320998058807,13.51157782527636,1843.9369949095274,1780.0763229615666,63.86067194796078,30.506509619833956,27.57993851127533,17.52159049841622,0.009743419418901,-0.004678317035524238,-0.01047848755202907
41,2023-08-22,1791.7628173828125,1810.8135108533484,1784.0730073894108,1795.930152779398,366115,4.890925515487197,11.78744736331853,1844.3108694908663,1778.9830880286652,65.32778146220107,29.408306594741553,24.441827779083415,19.51318379516339,-0.0014376920080434452,0.0027487577611109426,-0.0032840832883124227
42,2023-08-23,1783.6761474609375,1800.89124271941,1779.062285964717,1795.9300830197944,418171,3.2049590836309108,10.070949707381006,1844.898198282035,1775.2801708585898,69.61802742344526,28.08909641384605,14.60473491177704,22.20883373404526,-0.004513247983171653,0.0037410488057116886,-0.010594958338256633
43,2023-08-24,1764.2283935546875,1799.3533015371038,1757.2331803751767,1790.968895565542,924665,0.29613368628042736,8.115986503160892,1846.4598015741547,1767.661023621158,78.79877795299672,26.457567946533267,7.238206553277566,15.428256414712676,-0.010903186620471406,-0.016782824488916215,-0.012660708838742707
44,2023-08-25,1762.4425048828125,1768.7927360359542,1744.3839704394634,1746.318796043677,659271,-2.1286993673636516,6.067049329055983,1848.6871819127873,1760.8445929895565,87.84258892323078,25.51557206360036,16.492999732459673,12.778647065838095,-0.0010122774797183265,-0.01636394740171443,-0.008207913286802593
45,2023-08-28,1770.777099609375,1776.0855574874674,1754.5542850081797,1764.1291845560593,773224,-3.339370706220734,4.185765322000639,1849.0871931115507,1756.5600114782928,92.5271816332579,24.242785060025682,24.10504981473985,15.945418700159031,0.0047290023382162705,-0.007231720775054518,-0.013133183493529654
46,2023-08-29,1787.7939453125,1792.903825715342,1765.2703911853926,1771.1244820559862,643399,-2.892377702441081,2.7701367171122957,1844.6765156711351,1756.2427348171461,88.43378085398899,22.799043261651086,45.126455429974776,28.574834992391434,0.009609818032364936,0.013357426875060696,-0.002215065538702099
47,2023-08-30,1792.606201171875,1810.714349103804,1785.8590579731867,1790.9689381994115,475187,-2.125324281040321,1.7910445174817726,1841.960907830775,1755.8774832825063,86.0834245482688,22.21566315887488,50.12899344550831,39.78683289674098,0.002691728469039978,0.017114712227771722,0.005006544334659413
