Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2023-06-26,2686.554443359375,2693.856783363245,2614.70884009549,2616.027880467913,583691
2023-06-27,2679.817626953125,2701.300456809571,2664.1292353676986,2692.9146355093303,415101
2023-06-28,2665.353759765625,2696.0707877309146,2633.553250921758,2685.376302371023,781032
2023-06-30,2742.00537109375,2751.3334300913525,2671.2432446263647,2675.9072741251657,962194
2023-07-03,2731.310546875,2743.6539483044467,2697.0601268289624,2708.9324095784823,818522
2023-07-04,2854.790771484375,2864.3072307044818,2747.281397741868,2780.6367379835046,2177103
2023-07-05,2975.77392578125,2988.7768471010368,2855.167546074777,2873.8238914433045,3069147
2023-07-06,2988.87109375,3021.613840608636,2938.5554828564186,2957.6829464534617,1676341
2023-07-07,2966.351806640625,2988.7771032972637,2945.43418187492,2968.0478800083165,931135
2023-07-10,2943.266845703125,3002.298155338587,2907.650226879015,2974.125119770266,570281
2023-07-11,2923.385986328125,2947.3187253949204,2906.0486793321506,2919.9938395137015,663715
2023-07-12,2901.007568359375,2933.467599185591,2880.843550967807,2920.841480623376,739038
2023-07-13,2895.58984375,2950.098139275428,2879.0063735072595,2901.0077087958734,665215
2023-07-14,2955.13916015625,2960.980985942628,2895.5898033599333,2901.0545961688017,811153
2023-07-17,2913.02099609375,2975.020027837495,2889.8418659620943,2963.0065019845388,909246
2023-07-18,2936.388671875,2939.7808186811612,2907.650429897508,2919.9938324015766,578275
2023-07-19,2917.779296875,2962.064453827787,2904.4467299354346,2944.4918186693376,486164
2023-07-20,2908.828125,2921.124369194379,2874.7663346821178,2917.1198602063755,735511
2023-07-21,2922.86767578125,2944.1151759084364,2873.353052656946,2901.1962148167936,749722
2023-07-24,2953.01904296875,2972.7588696453995,2911.5605991448524,2949.108619903218,784541
2023-07-25,2958.908203125,2995.3727451122313,2947.4598804988855,2995.3727451122313,748386
