Price,Close,High,Low,Open,Volume
Ticker,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS
Date,,,,,
2023-06-26,203.7480010986328,204.25655072578095,200.32676184135317,202.31478115425,1083389
2023-06-27,203.51683044433594,204.4414866224399,202.59217426623198,203.74799448886193,1043449
2023-06-28,204.025390625,204.81135406076046,202.86957034249005,204.3490259477565,1195349
2023-06-30,205.92092895507812,206.2445642625031,203.42436008495315,203.74799539237813,1469093
2023-07-03,206.52197265625,208.4637422553607,205.782244857436,206.6606654457814,1460718
2023-07-04,207.2154541015625,208.0014033834685,206.2907979281671,207.0767472100731,459277
2023-07-05,209.0647735595703,209.89695850027908,206.7993545703879,207.9551748264467,1572523
2023-07-06,211.1914825439453,211.56135351063034,208.2788209906161,208.2788209906161,967651
2023-07-07,212.4860076904297,214.0116848493572,210.0356601783789,211.145258958473,2077311
2023-07-10,211.33016967773438,213.7342672451809,210.59044192269954,213.08701075045042,1474766
2023-07-11,212.9483184814453,215.62981572712278,211.9311910521837,211.9311910521837,1788722
2023-07-12,212.3010711669922,214.42776915975324,211.2839436937407,212.90209205901004,1338596
2023-07-13,207.58531188964844,213.82674108900312,207.0305125393857,213.50310578316095,2158135
2023-07-14,212.25482177734375,213.5030991127349,207.63154103337692,208.69488996083604,1373650
2023-07-17,210.8678436279297,213.3644124797556,210.22058712695758,213.3644124797556,651894
2023-07-18,207.30792236328125,211.4226397335763,206.98430115072975,210.8678544652876,1694667
2023-07-19,207.90896606445312,208.87984385182543,206.79936726322504,208.0014232251322,925552
2023-07-20,207.63156127929688,208.6486746766673,206.98430473385488,208.60245315202712,1528466
2023-07-21,206.70689392089844,208.64866345277022,206.0596374102745,206.0596374102745,1037570
2023-07-24,206.9842987060547,207.67779086507545,205.82847844102005,207.67779086507545,4307489
2023-07-25,208.69491577148438,209.06478674222595,207.12300294595366,207.40040264672612,943106
2023-07-26,208.00140380859375,210.31304424680692,207.67778261272403,208.50996752682735,1840385
2023-07-27,208.0476531982422,208.87983816738137,207.26168975361728,208.87983816738137,3017672
2023-07-28,211.93118286132812,212.76338184650612,206.47571732029274,208.6948863958349,7031824
2023-07-31,215.95346069335938,217.0630453236663,211.28394401046967,212.67092832563685,3558719
2023-08-01,215.95346069335938,219.1435217964171,214.56647637819216,219.00482900855403,4373224
2023-08-02,208.41749572753906,215.39865265474512,207.35414677235985,215.30619550293542,2626562
2023-08-03,207.67779541015625,209.43463660780415,206.89183196907805,208.41750910865997,1375131
2023-08-04,207.2154541015625,209.34215201306512,206.8918187972207,208.78736677450797,2188122
2023-08-07,209.4346466064453,209.89697474464938,207.26169871323214,207.35416998452698,1164287
2023-08-08,208.3712921142578,211.5151177286472,207.67779992498356,209.89696928700727,1777172
2023-08-09,214.10414123535156,216.13838200890274,207.7702407606351,208.09387606718957,6378139
2023-08-10,209.38839721679688,214.33531361428862,208.6486694224335,214.33531361428862,3377686
2023-08-11,208.5099639892578,210.17434789836014,208.18632868974532,209.61954855894828,981640
2023-08-14,207.16921997070312,208.50996861000505,205.7360000697389,208.50996861000505,1028024
2023-08-16,208.14012145996094,208.509978305541,204.81135341320325,208.04765019399878,1628114
2023-08-17,206.89181518554688,208.2325637917383,206.24455869729584,208.04763538211418,1638821
2023-08-18,205.48599243164062,208.8131345079271,204.82993967173795,206.28263711922952,1856127
2023-08-21,207.7353057861328,208.20391691066808,205.06423095680776,205.43911413608535,1109009
2023-08-22,207.07925415039062,208.06334037721496,206.61064302341492,207.73530686798128,780003
2023-08-23,207.17300415039062,208.76627929154213,206.7512569513914,207.45417371668282,702136
2023-08-24,206.89183044433594,208.20393599294093,206.65752486059378,207.64161117248648,459567
2023-08-25,205.25167846679688,207.40729256201172,204.78306732874483,206.89181744997904,678463
2023-08-28,204.408203125,206.09519193798081,204.17389753421062,205.29856150982394,1364231
2023-08-29,206.14202880859375,206.7512318450628,204.50188988874677,204.87678736523767,662137
2023-08-30,204.64248657226562,206.7512366611908,204.31445306030434,206.65750871466562,1341451
2023-08-31,201.78396606445312,205.2985497245369,201.5027965114709,204.78307459421578,3110680
2023-09-01,205.7671661376953,206.09518537382596,201.22163210080592,202.44002399428038,4266629
2023-09-04,205.25167846679688,207.45415653599233,204.3613201646734,206.2826286908622,3082382
2023-09-05,214.7644805908203,215.37368365575531,205.72029127341074,205.72029127341074,7264631
