Price,Close,High,Low,Open,Volume
Ticker,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS
Date,,,,,
2023-06-26,1205.2542724609375,1207.4452012535346,1168.4953560518077,1188.6518533975036,455204
2023-06-27,1205.5950927734375,1210.1230361749526,1191.3784226594687,1209.3439917034348,319748
2023-06-28,1214.748291015625,1218.9840628865486,1199.9473974608707,1207.4451950776554,603336
2023-06-30,1207.1044921875,1221.515864527726,1201.6028024227558,1216.5497827154488,448143
2023-07-03,1215.429931640625,1225.8003522077804,1204.864809384101,1210.123062517567,477399
2023-07-04,1209.5389404296875,1224.9727948750026,1205.5466045374576,1219.1303173159804,414003
2023-07-05,1227.0174560546875,1232.7625819077668,1207.4451829112409,1209.5387608321291,379938
2023-07-06,1227.3096923828125,1232.2757740602915,1216.208962308419,1226.9201701430006,193314
2023-07-07,1234.95361328125,1241.915922356902,1214.115420910303,1222.002741326107,395194
2023-07-10,1222.3922119140625,1235.6838707029979,1217.1826937578783,1235.0509119291444,231682
2023-07-11,1237.4853515625,1245.9082800817573,1224.875385644803,1224.875385644803,351730
2023-07-12,1251.8968505859375,1256.8629325311467,1228.088684205324,1240.1145451057928,333713
2023-07-13,1244.301513671875,1262.9487765122137,1236.7063649011238,1251.896781308125,406556
2023-07-14,1273.4166259765625,1275.461469276335,1255.5970225096023,1262.9488540558987,428466
2023-07-17,1276.2891845703125,1279.3565090843676,1258.3723483504884,1259.151274044757,268061
2023-07-18,1255.8404541015625,1278.528788604726,1248.342655743533,1272.3941398641523,419548
2023-07-19,1258.8104248046875,1273.6113197895481,1255.1588764828794,1264.8963386743678,224641
2023-07-20,1260.514404296875,1270.0084293582072,1254.7692781789692,1264.7989111745758,172042
2023-07-21,1252.9678955078125,1267.038480244564,1248.683388548208,1263.9225400187609,177560
2023-07-24,1262.705322265625,1266.3568703346407,1238.6051050101214,1246.8819472998903,280464
2023-07-25,1277.84716796875,1284.2251341704184,1252.8218196587768,1268.7912808889598,404639
2023-07-26,1275.218017578125,1283.7870318041457,1269.2294545912869,1280.4275360478684,1014053
2023-07-27,1296.9326171875,1308.1306987433718,1270.982256591444,1275.0233271868815,870523
2023-07-28,1295.1312255859375,1303.4080685717934,1286.951733450343,1296.8352814947903,737177
2023-07-31,1314.9468994140625,1322.3473468012635,1287.1951325629313,1296.0561992580867,444481
