Price,Close,High,Low,Open,Volume
Ticker,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS
Date,,,,,
2023-06-26,1603.98876953125,1606.4417665037793,1563.1544135141564,1568.9260605794395,374707
2023-06-27,1628.08544921875,1630.971272762417,1604.9507168405694,1604.9507168405694,608262
2023-06-28,1623.9971923828125,1640.1097071006636,1614.137295316665,1632.318007050356,346576
2023-06-30,1623.85302734375,1632.3661840613518,1612.2135615122372,1625.9693685832337,279881
2023-07-03,1625.19970703125,1629.6246132014876,1609.9048179992737,1623.8529658252298,270926
2023-07-04,1640.4945068359375,1653.576883359005,1596.82235391271,1629.5283539326088,280052
2023-07-05,1725.4339599609375,1731.4942367593826,1648.671119252619,1654.587081379774,1739601
2023-07-06,1711.870361328125,1739.381853355514,1701.9142944090959,1721.8745722720257,702267
2023-07-07,1700.8082275390625,1723.1253340345506,1691.0926448165337,1711.2934101983012,528001
2023-07-10,1711.6300048828125,1719.0850489831018,1686.9081636748629,1702.6840224171413,668079
2023-07-11,1730.24365234375,1738.2278115636632,1685.5615289498776,1717.0651043946534,431848
2023-07-12,1729.618408203125,1739.959276022851,1712.3514933424867,1734.3799701363769,334475
2023-07-13,1738.516357421875,1745.9232576055686,1717.3055072398574,1731.4941397741175,330795
2023-07-14,1766.7493896484375,1769.9718692951412,1737.650667340732,1747.8472209289519,368774
2023-07-17,1769.154052734375,1783.9198255950676,1756.9854739549155,1767.0858558199725,218626
2023-07-18,1769.827392578125,1786.2285360741864,1762.5166633592203,1774.733268933939,210334
2023-07-19,1759.2462158203125,1778.437014040605,1755.8794214754682,1771.7034253509166,127206
2023-07-20,1768.240234375,1777.1863343403813,1751.5025517421611,1763.093872534468,145356
2023-07-21,1763.1419677734375,1776.8014852146412,1751.742988563245,1755.638779789169,324784
2023-07-24,1816.72216796875,1826.1010948811047,1755.735071023007,1764.200200744457,1204491
2023-07-25,1826.7744140625,1829.9487494483274,1799.3590908945253,1824.7542436789772,848574
2023-07-26,1811.912353515625,1836.345682572726,1802.8700830866874,1827.6400680663876,442282
2023-07-27,1925.7099609375,1949.854659681522,1818.0687256033925,1861.356076212997,3728079
2023-07-28,1971.30615234375,1983.619046699856,1916.6678450971672,1933.5018161331525,1770420
2023-07-31,1942.544189453125,1968.6127739199687,1925.3254175425445,1960.484417303329,482515
2023-08-01,1929.9906005859375,1950.72047931425,1919.7459038653922,1941.1972384553706,428272
2023-08-02,1918.2550048828125,1933.4536048922882,1903.200602109062,1929.9906401701583,465498
2023-08-03,1918.68798828125,1936.8687013391811,1895.6013983472346,1915.3211939158728,277821
2023-08-04,1919.5054931640625,1973.3741995949406,1905.461175329476,1932.058872614614,544208
2023-08-07,1919.0726318359375,1941.101108087267,1914.311070019963,1920.0345730047777,284428
2023-08-08,1901.757568359375,1927.778122271048,1889.2523339695563,1919.1206523088658,781262
2023-08-09,1893.6773681640625,1918.4473533489454,1887.3767239406418,1902.5753240071758,257110
2023-08-10,1889.8297119140625,1903.6816890738744,1883.4809232979514,1893.6774768237622,275588
2023-08-11,1888.0018310546875,1913.108588782115,1879.632990095182,1890.214342649454,266692
2023-08-14,1888.338623046875,1912.2908637622186,1871.8893354286367,1890.1181906909628,343092
2023-08-16,1921.669921875,1926.1911160487412,1877.2282846276216,1877.2282846276216,422079
2023-08-17,1929.461669921875,1946.1513259455176,1924.026678758411,1928.6439259775655,795753
2023-08-18,1920.61181640625,1938.3115583395038,1911.0405482368412,1926.7682636992686,496922
2023-08-21,1917.4373779296875,1931.5297221070934,1909.0203927062394,1909.453219262233,262910
2023-08-22,1865.92529296875,1935.8103390257143,1836.3456034423734,1927.5376688544477,1331093
2023-08-23,1871.64892578125,1928.2111147039363,1866.165907969886,1879.1039700012327,1375135
2023-08-24,1898.920166015625,1915.8983350892256,1885.4048445226015,1885.4048445226015,747557
2023-08-25,1897.332763671875,1925.8061984660014,1890.214375617229,1899.8337871979784,698079
2023-08-28,1862.125732421875,1904.018199213527,1859.432250221559,1904.018199213527,339420
2023-08-29,1884.202392578125,1895.0242314633856,1868.089876904515,1871.3605005858428,644187
2023-08-30,1866.1177978515625,1904.6435901679265,1863.1839476244165,1893.0041250462375,409489
2023-08-31,1868.137939453125,1896.418916566829,1860.8270924521648,1875.7853249620316,683068
2023-09-01,1865.5887451171875,1877.0358686265326,1841.1554156977486,1868.137912725172,661806
2023-09-04,1867.0797119140625,1888.8677034242617,1860.3942675913138,1865.5887735193257,568833
2023-09-05,1913.2529296875,1918.062635755167,1869.0999219258879,1870.590860352186,410832
2023-09-06,1942.06298828125,1954.2315671699123,1918.1106304442715,1920.9964538601855,837776
2023-09-07,1938.888671875,1954.472189871269,1933.549968634874,1943.1212366674852,353631
2023-09-08,1938.6964111328125,1961.1577157473428,1930.7122518193328,1944.8047145614667,297448
2023-09-11,1934.271484375,1959.4261537575599,1927.2492663822084,1935.8585934748724,306279
2023-09-12,1914.551513671875,1944.0830599431888,1905.7015846563513,1943.8907186833876,186906
2023-09-13,1888.723388671875,1922.9204450572604,1879.5369207322067,1915.2249155122588,255460
2023-09-14,1875.112060546875,1898.968132264623,1855.6327509101152,1894.976052730715,554578
2023-09-15,1910.2708740234375,1923.8823652424198,1873.7171090838315,1890.2144238506773,932609
2023-09-18,1919.794189453125,1938.119216660457,1909.3571507029853,1919.938504120991,460618
2023-09-20,1924.507568359375,1929.6057859550026,1894.9759048586182,1912.14664817514,334511
2023-09-21,1917.293212890625,1942.1112265172565,1909.5495389109708,1924.507772216588,246295
2023-09-22,1925.1329345703125,1938.0709964988578,1904.6916844521336,1919.072658153727,318790
2023-09-25,1926.14306640625,1936.8687349843028,1921.9586453929162,1928.6440902076529,199957
2023-09-26,1989.1981201171875,2004.3486940672788,1921.9585239544479,1926.14294470339,771432
2023-09-27,1972.3641357421875,2016.2287482505676,1954.231685094041,2004.5891658311161,1085533
2023-09-28,1903.8739013671875,1989.053838254735,1893.1963779510381,1973.9032649492037,1161967
2023-09-29,1929.2210693359375,1935.7621985282897,1905.9420236668548,1909.4049882303889,283024
2023-10-03,1903.1044921875,1942.4479107239174,1894.20653609394,1920.9965750096578,315987
2023-10-04,1914.7921142578125,1923.5457557460784,1899.5452522056519,1899.8338815371899,421895
2023-10-05,1921.5736083984375,1930.519708019659,1908.8760322500482,1918.9282702488183,242827
2023-10-06,1916.716064453125,1929.1250125077468,1906.2789080610683,1925.8063622000163,203842
2023-10-09,1924.3150634765625,1935.810330296969,1896.947885625829,1896.947885625829,332990
2023-10-10,1953.0772705078125,1966.2077912286495,1925.8544053011535,1933.4056201534163,690256
2023-10-11,1982.3203125,2011.0343510365003,1953.6063913879616,1957.55032679243,865237
2023-10-12,1982.1761474609375,2015.2668310818513,1973.9515031614385,1995.1142097408183,418569
2023-10-13,1971.1617431640625,1999.8757823187445,1958.6084807860045,1973.9033695613582,305161
2023-10-16,1995.2581787109375,2009.4949539326099,1962.600325400195,1962.600325400195,638703
2023-10-17,1991.4588623046875,2006.6094369122463,1973.0377814039603,1992.3245154855447,598241
2023-10-18,1979.7713623046875,1987.6110894803046,1969.622835241002,1983.6191272691985,392639
2023-10-19,2009.0142822265625,2024.5495393322162,1958.0795404753076,1970.0556619583433,467029
2023-10-20,2030.41748046875,2048.357590727087,1994.0560544812113,2014.3531086661444,714662
2023-10-23,1996.74951171875,2033.159081278487,1982.9937051355328,2027.0988045489373,305786
2023-10-25,1995.450927734375,2022.0006014069863,1974.4807953896177,1995.0662451560845,388909
2023-10-26,1956.97314453125,1985.9275503343524,1950.912868175607,1984.4846385758144,536277
2023-10-27,2001.318603515625,2010.5051886558363,1928.6920452049162,1957.5984243235318,1000307
2023-10-30,1975.6348876953125,2011.322765381203,1967.2179021775657,1967.2179021775657,522401
2023-10-31,2033.3511962890625,2046.4815987011925,1971.9793055655816,1974.86512893958,638945
2023-11-01,2011.4190673828125,2037.8724506219455,2005.2627375867307,2033.3513739108612,315462
2023-11-02,2043.788330078125,2055.6202541172725,2015.266866691962,2024.8862789434747,338347
2023-11-03,2024.8380126953125,2052.2051919292257,2016.3249742759208,2046.8666063310131,341571
2023-11-06,2056.8203125,2065.180239989691,2029.892920790125,2040.4403131959973,374812
2023-11-07,2057.74365234375,2082.629298062565,2049.7724708035776,2060.8543283924305,446677
2023-11-08,2078.011962890625,2088.073304892041,2059.007574955885,2071.5475850674766,406481
2023-11-09,2069.408935546875,2089.045330931073,2051.8138101405534,2078.0118881602953,157573
2023-11-10,2048.557373046875,2068.631166075397,2043.7939352010512,2068.631166075397,147774
2023-11-13,2068.145263671875,2070.575516625661,2036.795000568036,2043.891386658969,142862
2023-11-15,2077.0400390625,2086.129280673806,2054.8276679170885,2084.7684338567597,239749
2023-11-16,2069.45751953125,2085.351230102227,2064.3539887615166,2080.101979099392,302808
2023-11-17,2105.03662109375,2116.653183657787,2069.5062726576984,2074.269711218239,398219
2023-11-20,2120.492919921875,2127.9293987225246,2091.13527558536,2114.563008027031,509750
2023-11-21,2117.625244140625,2124.041207249892,2101.537158498434,2121.610954152352,297026
2023-11-22,2107.1748046875,2127.6375798248073,2101.3908507450574,2118.0625266137026,280718
2023-11-23,2126.130859375,2137.455979765754,2107.515217948944,2118.208330217135,234323
2023-11-24,2133.859130859375,2142.4620828392176,2124.2351879717203,2125.985017344872,270160
2023-11-28,2119.471923828125,2138.4278939189676,2110.4799892978535,2134.2478120228084,678686
2023-11-29,2146.8369140625,2157.0926295055247,2124.332865518347,2132.498420919099,886204
2023-11-30,2134.9287109375,2160.00897057295,2086.6639789615456,2151.2600593510074,2350203
2023-12-01,2215.661376953125,2225.139362441901,2126.2767305017705,2133.3244633011172,637907
2023-12-04,2224.99365234375,2247.497697418596,2199.4273464686603,2234.811730856134,416458
2023-12-05,2250.414306640625,2263.586325534142,2221.4456430460673,2229.95152865432,559406
2023-12-06,2266.016357421875,2282.3961188541803,2251.9695437398277,2260.1350981951055,239429
2023-12-07,2240.98486328125,2272.335125854471,2226.208973038198,2269.856220417688,220030
2023-12-08,2229.8056640625,2255.22601418873,2211.7244877510725,2255.22601418873,268098
2023-12-11,2222.61181640625,2237.2906376593764,2203.364404868197,2216.390464420325,445870
2023-12-12,2271.265625,2281.4240342857215,2224.216025503302,2226.0142701861027,199151
2023-12-13,2324.439697265625,2346.6523046920865,2263.1002537369695,2279.9660672160544,392189
2023-12-14,2308.69140625,2361.2335169480853,2300.1855218229534,2357.3451126385785,277384
2023-12-15,2319.1416015625,2341.4512748683906,2298.6304102658223,2328.1821894718355,541517
2023-12-18,2297.269287109375,2332.9453502473057,2292.7977644176926,2315.253157577233,187639
