Price,Close,High,Low,Open,Volume
Ticker,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS
Date,,,,,
2023-06-26,1275.098876953125,1279.89134309221,1260.8696033859565,1264.7727173103106,1013995
2023-06-27,1270.652099609375,1289.4761364494466,1268.1817440695102,1281.5216639847797,953208
2023-06-28,1274.1600341796875,1284.5849836422271,1265.7608246712575,1278.3596389339025,1172777
2023-06-30,1267.5889892578125,1289.426909938586,1265.2174236159226,1281.0770351393107,1416091
2023-07-03,1275.29638671875,1318.9723473299182,1267.7865296079156,1274.604735380413,1613382
2023-07-04,1262.4012451171875,1282.114635776523,1258.8932916988751,1282.114635776523,635541
2023-07-05,1271.8380126953125,1278.6067637647577,1258.5968808919408,1262.8459413066655,551843
2023-07-06,1293.2313232421875,1311.6107471499424,1273.1226501916062,1275.2965151505916,952091
2023-07-07,1269.1700439453125,1296.2451681501432,1260.8696241757,1294.5159190574257,405412
2023-07-10,1275.8399658203125,1293.23124632638,1263.8340126467544,1269.1700052375404,643139
2023-07-11,1292.1444091796875,1299.9013027492122,1275.0989531003079,1282.757056556261,659349
2023-07-12,1275.3951416015625,1308.2015363608223,1269.7627790796805,1301.0375051169876,875900
2023-07-13,1257.2135009765625,1281.3735320477015,1251.9762985189418,1279.644283016598,1516583
2023-07-14,1265.563232421875,1268.083043499568,1243.6758566688518,1259.0908522013456,828040
2023-07-17,1283.102783203125,1286.5612812710579,1260.424965549672,1267.885367579652,433028
2023-07-18,1318.5770263671875,1355.7311503873473,1304.7430350367044,1311.264749682223,4395179
2023-07-19,1347.8260498046875,1368.5770373749942,1327.0750622343808,1337.9446271521604,3717564
2023-07-20,1332.0653076171875,1391.6008826158336,1321.9368487999905,1351.6799086166543,4310236
2023-07-21,1287.79638671875,1332.0157523858622,1266.5018729919348,1321.9860844284199,2337996
2023-07-24,1281.3240966796875,1296.393267043044,1275.2964526589133,1289.0316550163116,699741
2023-07-25,1288.5377197265625,1293.379641724339,1275.3460425027058,1280.632580341737,518803
2023-07-26,1284.980224609375,1293.824049625651,1280.632374521925,1293.824049625651,501602
