Price,Close,High,Low,Open,Volume
Ticker,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS
Date,,,,,
2023-06-26,718.1653442382812,722.0979178466796,693.524611069254,696.0135740156203,5022446
2023-06-27,715.0292358398438,722.0480986894778,711.8433513450212,718.812447092455,1429322
2023-06-28,735.488525390625,738.5748150318407,711.3455856400698,714.8301336453046,3205423
2023-06-30,724.1388549804688,735.4885503170203,722.396580918804,732.7506910772615,1890291
2023-07-03,709.2548828125,727.6732080263757,706.7160920758693,724.885521003071,1100761
2023-07-04,709.5037841796875,715.6265964162942,705.7205119825961,714.2328136603564,1015019
2023-07-05,728.3701171875,729.5150644881998,711.5945306624917,715.2782081020271,1458729
2023-07-06,757.9389038085938,761.6225807312818,721.7991778172278,728.7682733271873,3719464
2023-07-07,742.3082275390625,759.8803288907662,733.7462199705138,747.6346442927007,3142157
2023-07-10,732.2528686523438,748.2817650602777,722.0481209926749,747.4853091033937,2256565
2023-07-11,733.14892578125,740.0681939330219,731.755082270647,734.7418377084864,1051143
2023-07-12,731.8048095703125,741.611359183902,727.4242716258323,731.7550424688611,1495051
2023-07-13,721.201904296875,739.6202295037027,717.3688650241452,739.1224369305453,1090657
2023-07-14,735.6876220703125,739.6699624717858,720.2062859127234,725.5824089952971,1288118
2023-07-17,733.596923828125,742.6567855274474,731.6555813178467,735.7872234019006,957397
2023-07-18,749.775146484375,753.8570820278998,727.2251794669518,736.7827725283412,1220281
2023-07-19,747.783935546875,770.3837292053609,742.7562430038897,753.7574460769229,3269001
2023-07-20,769.1890869140625,770.981188853305,744.7474828615854,750.571692632729,2310017
2023-07-21,776.1083984375,788.0554203438404,767.5961574823716,771.5784981178184,2314570
2023-07-24,781.8330078125,788.5034404848926,767.5961522902174,773.1714048358526,1792192
2023-07-25,784.272216796875,787.5078685957831,772.2256605595265,781.8330209799435,1176168
2023-07-26,785.9647216796875,792.983584948883,781.0863300585949,784.0233184522855,1123149
2023-07-27,831.8611450195312,842.7628143697747,787.5576066386039,798.0610176297074,6337801
2023-07-28,833.3047485351562,834.3003336588541,820.5612711049616,821.3577270507812,1999388
2023-07-31,818.619873046875,837.1875600254837,812.6463622675728,832.3589356861313,1849215
2023-08-01,814.886474609375,828.326874618204,812.9450713438491,823.6476120916203,1021249
2023-08-02,812.5966186523438,816.3798301021168,802.0932073816081,810.8543446246867,1821101
2023-08-03,836.6399536132812,852.1213512549908,814.2392878154708,815.2847008319245,3828257
2023-08-04,837.8346557617188,851.623546300656,828.3268299033467,839.8258260259095,1920051
2023-08-07,864.4168090820312,870.4400871044709,835.3457104616358,843.3103916855416,2747477
2023-08-08,863.96875,871.1369749757966,848.2882844504358,866.1590494045064,1137073
2023-08-09,875.3682861328125,881.0929010264874,861.1811970484877,866.2586572565983,3119899
2023-08-10,869.8925170898438,882.1879692769102,861.7287067791807,873.1779359025377,1110206
2023-08-11,859.33935546875,877.7576809353615,854.5107309815992,877.1105262748509,1781776
2023-08-14,867.8018188476562,883.7809483252051,846.8945307327375,862.7242981317589,3631606
2023-08-16,869.8925170898438,880.4456952798776,851.2750627969851,868.1502430928111,2868829
2023-08-17,862.674560546875,878.9523539727846,860.2851318028437,877.1105456916293,1392089
2023-08-18,854.012939453125,874.1237718702495,847.5416359028327,862.1767499312483,1630059
2023-08-21,849.6323852539062,863.0229568133045,844.8535279554486,854.2120526049509,1494034
2023-08-22,838.9298706054688,844.2562269764591,825.1409794955508,839.377835320906,2898526
2023-08-23,835.1465454101562,848.7860735734457,832.4086863570237,839.7262733766298,1314776
2023-08-24,829.9695434570312,843.1112181729607,827.8290111843727,836.4906137131022,895317
2023-08-25,824.84228515625,837.287099355952,821.3079700766734,832.3091736760712,1481896
2023-08-28,825.290283203125,830.0690795439125,816.6286806547457,826.2361012040196,1736298
2023-08-29,825.1409912109375,838.7805204322332,822.5027269235958,826.335705589025,1490604
2023-08-30,831.2638549804688,837.5360294370811,824.9916805238564,827.1819192988313,1523473
2023-08-31,826.3356323242188,836.8390429674906,819.8643291795111,834.3003131177052,1901171
2023-09-01,821.9052734375,835.246138185803,815.7326336171554,826.3356393195203,1064301
2023-09-04,815.9815673828125,827.4307966463856,812.1983559532057,825.34009213062,1692624
2023-09-05,847.8402709960938,854.908961866791,816.4793394530868,816.5291673220594,1884702
2023-09-06,859.4388427734375,865.9599130647426,846.8944947438381,852.2208507547784,2158917
2023-09-07,857.895751953125,864.7652531571863,852.4200335257142,859.6380259982103,1927370
2023-09-08,854.7098999023438,859.9864893444078,846.2474256458848,858.1944481255915,1037792
2023-09-11,863.96875,869.4942352309937,851.3248068957841,854.7098205905387,1626866
2023-09-12,867.3538208007812,882.0884693087818,853.216499094386,866.1591064318737,2376829
2023-09-13,898.515625,903.6926800894274,867.1546918282548,867.1546918282548,5086869
2023-09-14,891.79541015625,900.5067803363976,881.1924038592776,900.058754859708,1481077
2023-09-15,894.8817138671875,900.9050528128924,889.0077977703132,894.8319467613753,2310793
2023-09-18,890.6504516601562,903.1948610205092,880.8439622303854,893.9856983749809,1573211
2023-09-20,886.07080078125,895.5288598907127,882.3373563959358,890.6504682542902,1612327
2023-09-21,872.5806274414062,893.139424578546,869.1956135841208,884.0796239100703,702319
2023-09-22,862.5750122070312,872.1823726003863,841.4188274276095,872.132605495221,1427856
2023-09-25,869.79296875,872.0330352812177,848.4376556659188,862.7740450062962,1913142
2023-09-26,853.6644897460938,875.8162590929282,852.1711120373184,870.3903079312388,976441
2023-09-27,876.3638305664062,878.4047679760745,849.134600949377,853.3160099776943,1669835
2023-09-28,869.7431640625,881.092859096118,864.1679115202603,878.1061036415548,1404057
2023-09-29,910.313232421875,925.8941638947687,897.0221953432114,905.9824614454188,7776048
2023-10-03,904.638427734375,913.3995644836382,877.2100095466886,912.9515390343541,2579401
2023-10-04,878.40478515625,903.5433107507894,867.2044519705642,902.9957510592951,2293823
2023-10-05,873.3770751953125,886.0210187875857,868.4986836408644,880.0972749759546,1111578
2023-10-06,896.8728637695312,899.511188740072,873.2277163068011,873.2277163068011,1973985
2023-10-09,907.1273803710938,911.6572803840037,883.9301991280073,889.0574866551958,2758288
2023-10-10,896.972412109375,913.9471259890395,894.7323456241077,907.0775644612762,1358743
2023-10-11,895.9270629882812,905.1859923394683,891.1482058573655,899.7600413477734,1514502
2023-10-12,911.8564453125,920.3686860249613,905.2855469919185,913.9471497802294,2904639
2023-10-13,915.9382934570312,917.9294636601987,902.4978945856509,907.575354297451,1240460
2023-10-16,905.4846801757812,914.6938426734459,903.0952515457852,913.8973867186786,1232225
2023-10-17,904.1904296875,917.8797252623706,901.2036742893464,908.9692261714068,956735
2023-10-18,895.9270629882812,907.7744893139704,886.1205132151443,902.5974345992736,2354306
2023-10-19,879.7488403320312,896.1759952739482,876.9611533050893,892.64161938601,1082100
2023-10-20,862.3758544921875,879.1016725760563,858.6921773463744,879.1016725760563,1222902
2023-10-23,870.9378662109375,881.0430796637578,855.2574002938888,860.8824806275524,2406093
2023-10-25,857.29833984375,876.1149232981355,851.0759327180531,875.0198039502907,1959691
2023-10-26,850.2794799804688,856.2032237397138,841.2694465814631,854.2120534519471,1937880
2023-10-27,850.677734375,861.1313783369984,847.7905131649321,853.1169301192718,1025711
2023-10-30,857.5472412109375,865.8106465353909,846.6456324746648,859.0904467998116,2023423
2023-10-31,845.7495727539062,866.4079643191135,843.111247838096,861.1811423568321,1002465
2023-11-01,855.40673828125,858.692156989637,830.9651359948574,846.247343120222,2290941
2023-11-02,852.171142578125,867.7520141053312,851.1755574032608,856.3526124656938,1397643
2023-11-03,850.5283813476562,860.7828962377786,846.3469115652262,857.2485811090169,1177359
2023-11-06,869.9422607421875,875.1193154898051,852.5692883441149,854.3613901624503,1807592
2023-11-07,898.5653076171875,901.0045032321144,867.4035065646184,870.4400289251354,2091026
2023-11-08,932.415283203125,943.5160822072013,899.5112053327476,902.7966242560866,4414035
2023-11-09,946.5525512695312,953.9199054515851,925.1972383278242,934.8544261289402,2550759
2023-11-10,975.374755859375,979.6557597294442,937.3931591611481,959.7440572959189,5495149
2023-11-13,975.275146484375,1010.5188835774926,967.708723977658,972.7364166147325,3934167
2023-11-15,962.6312866210938,979.1082083714715,957.6035331014232,976.0218580086774,1931977
2023-11-16,972.2386474609375,975.6734283158003,954.766140566176,963.8259409514022,2432781
2023-11-17,1002.9026489257812,1004.7445178619723,969.8492714686439,973.582715678323,2294853
2023-11-20,996.6616821289062,1023.4729660555398,990.1710488333441,1009.5431172020569,3106595
2023-11-21,1025.7696533203125,1029.014969819014,997.3107240240079,1002.553158368064,1580297
2023-11-22,1054.2286376953125,1056.4753953887196,1019.6285448379633,1033.5085389672256,3502535
2023-11-23,1027.2674560546875,1053.4796268653174,1023.5228602245976,1053.4796268653174,1884144
2023-11-24,1031.311767578125,1040.7980779274603,1027.467217973658,1032.3103265622656,1332120
2023-11-28,1014.6856689453125,1033.2588404419782,1007.945396248542,1031.3116993095598,2365708
2023-11-29,1019.97802734375,1030.4129803118503,1008.5445154494621,1016.5329868589628,2341505
2023-11-30,1040.049072265625,1046.3898969091401,1020.0279175395184,1020.0279175395184,3149289
2023-12-01,1032.26025390625,1058.1229535704224,1029.5142169551089,1047.488276998942,1227116
2023-12-04,1041.1474609375,1044.4926088719294,1021.7753939084147,1040.4983732739488,1976331
2023-12-05,1024.471435546875,1046.290044619539,1011.2905070710239,1046.290044619539,1328945
2023-12-06,1015.1849975585938,1029.8139107950785,1007.9454450522711,1029.8139107950785,1959229
